Posición Horizontal,Posición Vertical,Probabilidad
14,0,0.0005
14,1,0.0004
14,2,0.0015
14,3,0.0008000000000000001
14,4,0.0013
14,5,0.001
14,6,0.0013
14,7,0.0008
14,8,0.0008
14,9,0.0009000000000000001
14,10,0.0005
14,11,0.0007
14,12,0.0009
14,13,0.0021
14,14,0.0014
14,15,0.0011
15,-16,0.0013
15,-15,0.0009
15,-14,0.001
15,-13,0.0005
15,-12,0.0006000000000000001
15,-11,0.0007999999999999999
15,-10,0.0009
15,-9,0.0013000000000000002
15,-8,0.001
15,-7,0.0010999999999999998
15,-6,0.0011
15,-5,0.0007000000000000001
15,-4,0.0009
15,-3,0.001
15,-2,0.0005
15,-1,0.0006000000000000001
15,0,0.0006000000000000001
15,1,0.0011
15,2,0.001
15,3,0.0007
15,4,0.0012000000000000001
15,5,0.001
15,6,0.00030000000000000003
15,7,0.0014
15,8,0.0014
15,9,0.0006000000000000001
15,10,0.0004
15,11,0.0008
15,12,0.0009
15,13,0.0011
15,14,0.0013000000000000002
15,15,0.0014000000000000002
